PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Year,Month,Day,DayOfWeek,Quarter,Season_encoded,AQI_lag_1,AQI_lag_3,AQI_lag_7,PM2.5_lag_1,PM10_lag_1,NO2_lag_1,AQI_rolling_7d,AQI_rolling_14d,AQI_rolling_30d,AQI_rolling_7d_std,City_encoded
33.33,141.54,16.95,14.89,31.84,,4.14,6.88,33.58,2015,9,6,6,3,0,301.0,301.0,302.0,52.4,141.54,14.81,301.7142857142857,301.7857142857143,246.83333333333334,0.4879500364662037,0
29.52,141.54,16.94,14.88,31.82,,4.14,8.56,40.65,2015,9,7,0,3,0,302.0,302.0,302.0,33.33,141.54,14.89,301.7142857142857,301.7857142857143,251.13333333333333,0.4879500364662037,0
15.53,141.54,17.0,14.85,31.85,,4.14,15.13,34.18,2015,9,8,1,3,0,301.0,301.0,302.0,29.52,141.54,14.88,301.57142857142856,301.7142857142857,255.33333333333334,0.5345224838175062,0
50.24,141.54,9.46,12.31,21.77,,4.14,11.63,13.61,2015,9,10,3,3,0,301.0,302.0,302.0,15.53,141.54,14.85,301.42857142857144,301.64285714285717,259.4,0.5345224838175227,0
61.77,141.54,8.68,15.43,24.1,,4.14,8.1,18.69,2015,9,11,4,3,0,226.0,301.0,301.0,50.24,141.54,12.31,290.57142857142856,296.2142857142857,261.1333333333333,28.47722565406215,0
46.93,141.54,7.14,11.47,18.61,,4.14,7.92,19.03,2015,9,12,5,3,0,276.0,301.0,302.0,61.77,141.54,15.43,287.0,294.35714285714283,264.46666666666664,28.518999514943165,0
43.01,141.54,6.82,9.96,16.78,,4.14,11.58,20.59,2015,9,13,6,3,0,209.0,226.0,301.0,46.93,141.54,11.47,273.7142857142857,287.7142857142857,265.46666666666664,39.79830099269011,0
42.06,141.54,8.43,11.35,19.78,,4.14,11.63,28.09,2015,9,14,0,3,0,179.0,276.0,302.0,43.01,141.54,9.96,256.2857142857143,279.0,265.6,50.99579814623385,0
44.94,141.54,7.14,10.94,18.07,,4.14,5.85,59.38,2015,9,15,1,3,0,197.0,209.0,301.0,42.06,141.54,11.35,241.28571428571428,271.5,266.26666666666665,50.75008796614474,0
29.58,141.54,6.61,9.94,16.55,,4.14,8.82,42.9,2015,9,16,2,3,0,229.0,179.0,301.0,44.94,141.54,10.94,231.0,266.2857142857143,268.06666666666666,43.39354790749429,0
32.15,141.54,6.5,9.7,16.2,,4.14,9.2,39.02,2015,9,17,3,3,0,170.0,197.0,226.0,29.58,141.54,9.94,212.28571428571428,256.85714285714283,267.93333333333334,35.74779380471984,0
36.33,141.54,7.68,12.88,20.56,,4.14,8.28,43.35,2015,9,18,4,3,0,164.0,229.0,276.0,32.15,141.54,9.7,203.42857142857142,247.0,267.43333333333334,39.28891761831895,0
24.46,141.54,8.45,10.99,19.44,,4.14,12.59,44.55,2015,9,19,5,3,0,195.0,170.0,209.0,36.33,141.54,12.88,191.85714285714286,239.42857142857142,268.03333333333336,22.835853180387126,0
59.29,141.54,9.21,9.68,18.89,,4.14,5.98,7.69,2015,9,22,1,3,0,220.0,164.0,179.0,24.46,141.54,10.99,193.42857142857142,233.57142857142858,269.3666666666667,24.5279238342558,0
65.32,141.54,10.61,9.62,20.23,,4.14,3.69,4.74,2015,9,23,2,3,0,217.0,195.0,197.0,59.29,141.54,9.68,198.85714285714286,227.57142857142858,267.46666666666664,25.002856979610616,0
47.39,141.54,9.26,10.48,19.74,,4.14,7.72,7.71,2015,9,24,3,3,0,254.0,220.0,229.0,65.32,141.54,9.62,207.0,224.14285714285714,265.6,32.46536616149594,0
43.88,141.54,8.69,19.75,28.44,,4.14,4.83,11.53,2015,9,25,4,3,0,241.0,217.0,170.0,47.39,141.54,10.48,208.71428571428572,219.85714285714286,263.53333333333336,34.09650170576791,0
28.35,141.54,9.05,13.62,22.68,,4.14,7.47,15.95,2015,9,26,5,3,0,244.0,254.0,164.0,43.88,141.54,19.75,219.28571428571428,215.78571428571428,261.6,31.462751976023434,0
3.59,141.54,11.26,14.17,25.44,,4.14,9.6,20.38,2015,9,27,6,3,0,243.0,241.0,195.0,28.35,141.54,13.62,230.57142857142858,217.0,259.6333333333333,20.630536774864847,0
3.04,141.54,16.31,21.5,37.81,,4.14,13.73,30.05,2015,9,28,0,3,0,244.0,244.0,220.0,3.59,141.54,14.17,237.57142857142858,214.71428571428572,257.7,13.69741025227215,0
19.14,141.54,10.33,30.6,40.93,,4.14,10.96,29.36,2015,9,29,1,3,0,327.0,243.0,217.0,3.04,141.54,21.5,252.85714285714286,223.14285714285714,258.53333333333336,34.59011694799818,0
69.12,141.54,8.85,32.41,41.26,,4.14,15.63,28.45,2015,9,30,2,3,0,390.0,244.0,254.0,19.14,141.54,30.6,277.57142857142856,238.21428571428572,261.46666666666664,58.346257071775476,0
76.41,141.54,17.96,34.7,52.67,,4.14,15.44,31.49,2015,10,1,3,4,2,231.0,327.0,241.0,69.12,141.54,32.41,274.2857142857143,240.64285714285714,259.1,60.50265637615778,0
102.49,141.54,33.31,37.85,71.17,,4.14,27.32,24.85,2015,10,2,4,4,2,396.0,390.0,244.0,76.41,141.54,34.7,296.42857142857144,252.57142857142858,262.26666666666665,73.30042551685749,0
127.94,141.54,11.14,28.38,39.52,,4.14,25.59,15.17,2015,10,3,5,4,2,500.0,231.0,243.0,102.49,141.54,37.85,333.0,276.14285714285717,268.8666666666667,101.29823953718699,0
87.18,141.54,7.83,21.51,29.34,,4.14,6.98,23.17,2015,10,4,6,4,2,466.0,396.0,244.0,127.94,141.54,28.38,364.85714285714283,297.7142857142857,274.3333333333333,103.3221960203913,0
99.73,141.54,20.16,30.23,50.39,,4.14,32.74,20.91,2015,10,5,0,4,2,230.0,500.0,327.0,87.18,141.54,21.51,362.85714285714283,300.2142857142857,271.93333333333334,106.14836876031663,0
84.15,141.54,15.83,32.1,47.93,,4.14,19.37,23.12,2015,10,6,1,4,2,309.0,466.0,390.0,99.73,141.54,30.23,360.2857142857143,306.57142857142856,272.1666666666667,107.3727375170473,0
92.12,141.54,18.21,32.5,50.71,,4.14,31.75,29.97,2015,10,7,2,4,2,500.0,230.0,231.0,84.15,141.54,32.1,376.0,326.7857142857143,278.8,119.77896309452662,0
94.02,141.54,27.14,36.97,64.11,,4.14,24.88,23.51,2015,10,8,3,4,2,397.0,309.0,396.0,92.12,141.54,32.5,399.7142857142857,337.0,281.96666666666664,101.29283338537854,0
150.27,141.54,15.9,34.86,50.77,,4.14,26.35,31.96,2015,10,9,4,4,2,500.0,500.0,500.0,94.02,141.54,36.97,414.57142857142856,355.5,288.6,108.05840572402965,0
118.91,141.54,5.42,29.22,34.64,,4.14,44.1525,24.89,2015,10,10,5,4,2,500.0,397.0,466.0,150.27,141.54,34.86,414.57142857142856,373.7857142857143,295.2,108.05840572402965,0
91.41,141.54,5.19,23.45,28.63,,4.14,25.44,6.25,2015,10,11,6,4,2,355.0,500.0,230.0,118.91,141.54,29.22,398.7142857142857,381.7857142857143,297.0,107.39601837081636,0
95.9,141.54,10.38,33.63,44.01,,4.14,30.06,27.34,2015,10,12,0,4,2,227.0,500.0,309.0,91.41,141.54,23.45,398.2857142857143,380.57142857142856,294.53333333333336,108.1845865264767,0
137.87,141.54,20.2,32.98,53.18,,4.14,21.89,17.41,2015,10,13,1,4,2,316.0,355.0,500.0,95.9,141.54,33.63,399.2857142857143,379.7857142857143,297.53333333333336,107.25004162503338,0
90.71,141.54,18.12,25.73,43.85,,4.14,17.89,26.02,2015,10,14,2,4,2,500.0,227.0,397.0,137.87,141.54,32.98,399.2857142857143,387.64285714285717,305.0,107.25004162503338,0
108.68,141.54,17.03,32.87,49.9,,4.14,22.59,19.56,2015,10,15,3,4,2,370.0,316.0,500.0,90.71,141.54,25.73,395.42857142857144,397.57142857142856,310.3666666666667,107.8298924894469,0
98.79,141.54,17.72,31.2,48.92,,4.14,26.09,30.19,2015,10,16,4,4,2,500.0,500.0,500.0,108.68,141.54,32.87,395.42857142857144,405.0,321.06666666666666,107.8298924894469,0
145.75,141.54,20.61,34.71,55.33,,4.14,24.66,95.94,2015,10,17,5,4,2,393.0,370.0,355.0,98.79,141.54,31.2,380.14285714285717,397.35714285714283,327.6,97.63781468848443,0
179.43,141.54,52.33,39.42,91.75,,4.14,39.15,112.01,2015,10,18,6,4,2,500.0,500.0,227.0,145.75,141.54,34.71,400.85714285714283,399.7857142857143,336.6333333333333,106.40242567947477,0
170.52,141.54,15.49,35.22,48.6,,4.14,34.03,53.98,2015,10,19,0,4,2,500.0,393.0,316.0,179.43,141.54,39.42,439.85714285714283,419.07142857142856,347.6333333333333,78.40584283378465,0
203.4,141.54,23.03,36.63,59.66,,4.14,44.1525,5.36,2015,10,20,1,4,2,471.0,500.0,500.0,170.52,141.54,35.22,462.0,430.64285714285717,357.8666666666667,56.3944441707982,0
64.66,141.54,4.79,23.83,28.61,,4.14,34.4,24.76,2015,10,22,3,4,2,500.0,500.0,370.0,203.4,141.54,36.63,462.0,430.64285714285717,368.03333333333336,56.3944441707982,0
78.14,141.54,10.58,28.93,39.51,,4.14,44.1525,35.56,2015,10,23,4,4,2,213.0,471.0,500.0,64.66,141.54,23.83,439.57142857142856,417.5,367.8,107.31395861809247,0
100.17,141.54,32.27,34.16,66.43,,4.14,27.73,23.95,2015,10,24,5,4,2,297.0,500.0,393.0,78.14,141.54,28.93,410.57142857142856,403.0,370.46666666666664,115.3875457503351,0
147.35,141.54,34.64,39.1,73.74,,4.14,44.1525,26.43,2015,10,25,6,4,2,500.0,213.0,500.0,100.17,141.54,34.16,425.85714285714283,403.0,378.6666666666667,119.6793334588007,0
206.89,141.54,63.27,55.67,120.47,,4.14,20.47,38.0,2015,10,26,0,4,2,500.0,297.0,500.0,147.35,141.54,39.1,425.85714285714283,413.35714285714283,387.3,119.6793334588007,0
89.64,141.54,5.42,25.75,31.18,,4.14,44.1525,43.04,2015,10,28,2,4,2,500.0,500.0,471.0,206.89,141.54,55.67,425.85714285714283,432.85714285714283,395.8333333333333,119.6793334588007,0
51.72,141.54,1.89,21.15,23.04,,1.89,37.31,66.58,2015,10,29,3,4,2,270.0,500.0,500.0,89.64,141.54,25.75,397.14285714285717,429.57142857142856,396.73333333333335,130.65275679120904,0
54.59,141.54,2.31,18.33,20.64,,2.31,19.08,42.43,2015,10,30,4,4,2,188.0,500.0,213.0,51.72,141.54,21.15,352.57142857142856,407.2857142857143,394.8666666666667,142.40535704209196,0
46.5,141.54,1.22,12.1,13.32,,1.22,13.73,61.56,2015,10,31,5,4,2,114.0,270.0,297.0,54.59,141.54,18.33,338.42857142857144,389.0,387.76666666666665,162.12737496883645,0
147.18,141.54,33.06,36.87,69.93,,4.14,21.24,126.68,2015,11,3,1,4,2,143.0,188.0,500.0,46.5,141.54,12.1,316.42857142857144,363.5,379.53333333333336,178.3254114840405,0
207.13,141.54,28.41,35.31,60.37,,4.14,44.1525,126.68,2015,11,5,3,4,2,500.0,114.0,500.0,147.18,141.54,36.87,316.42857142857144,371.14285714285717,388.5,178.3254114840405,0
191.01,141.54,39.61,50.11,89.72,,4.14,40.78,27.9,2015,11,6,4,4,2,500.0,143.0,500.0,207.13,141.54,35.31,316.42857142857144,371.14285714285717,391.96666666666664,178.3254114840405,0
192.35,141.54,9.39,29.04,38.43,,4.14,29.18,33.21,2015,11,7,5,4,2,354.0,500.0,270.0,191.01,141.54,50.11,295.57142857142856,360.7142857142857,387.1,160.96982858376197,0
127.64,141.54,6.74,31.91,38.64,,4.14,26.94,47.33,2015,11,8,6,4,2,381.0,500.0,188.0,192.35,141.54,29.04,311.42857142857144,354.2857142857143,384.26666666666665,163.47870110288284,0
27.29,141.54,9.81,28.12,37.93,,4.14,1.61,39.26,2016,6,28,1,2,0,355.0,354.0,114.0,127.64,141.54,31.91,335.2857142857143,343.92857142857144,388.43333333333334,154.39744631492908,0
41.43,141.54,10.45,31.82,42.09,,4.14,1.7,28.05,2016,6,29,2,2,0,272.0,381.0,143.0,27.29,141.54,28.12,357.85714285714283,348.14285714285717,387.2,125.50090115404018,0
30.16,141.54,10.41,15.99,26.4,,4.14,1.6,23.76,2016,6,30,3,2,0,253.0,355.0,500.0,41.43,141.54,31.82,373.57142857142856,345.0,378.96666666666664,97.98444968949077,0
29.42,141.54,9.39,10.11,19.5,,4.14,1.57,16.42,2016,7,1,4,3,0,256.0,272.0,500.0,30.16,141.54,15.99,338.7142857142857,327.57142857142856,374.26666666666665,88.44907062958929,0
20.87,141.54,9.04,7.49,16.54,,4.14,1.6,14.27,2016,7,2,5,3,0,257.0,253.0,354.0,29.42,141.54,10.11,304.0,310.2142857142857,366.1666666666667,56.521382384604294,0
35.08,141.54,8.36,6.52,14.88,,4.14,1.63,19.44,2016,7,3,6,3,0,213.0,256.0,381.0,20.87,141.54,7.49,283.85714285714283,289.7142857142857,356.6,60.7026319347812,0
40.23,141.54,8.68,2.79,11.47,,4.14,1.69,15.16,2016,7,4,0,3,0,218.0,257.0,355.0,35.08,141.54,6.52,260.57142857142856,286.0,352.03333333333336,46.92851706889653,0
54.25,141.54,8.11,2.78,10.89,,4.14,1.42,18.46,2016,7,5,1,3,0,214.0,213.0,272.0,40.23,141.54,2.79,240.42857142857142,287.85714285714283,351.6,24.58222354234284,0
49.04,141.54,7.38,1.65,9.03,,4.14,1.44,15.33,2016,7,6,2,3,0,207.0,218.0,253.0,54.25,141.54,2.78,231.14285714285714,294.5,347.96666666666664,22.8868854108532,0
38.13,141.54,46.51,48.06,43.98,,4.14,23.13,82.14,2016,7,14,3,3,0,169.0,214.0,256.0,49.04,141.54,1.65,219.14285714285714,296.35714285714283,336.93333333333334,30.328361706652185,0
36.47,141.54,0.98,37.13,22.38,,0.98,19.01,82.14,2016,7,15,4,3,0,500.0,207.0,257.0,38.13,141.54,48.06,254.0,296.35714285714283,341.26666666666665,111.45701712618485,0
